Date,Close,High,Low,Open,Volume,Daily_Return,Next_Close
8/10/2021,142.7004089,144.7683893,142.4063804,143.5236769,69023100,-0.335408362,142.9552612
8/11/2021,142.9552612,143.7981353,142.6318312,143.1414799,48493500,0.178592547,145.9248962
8/12/2021,145.9248962,146.0817135,142.9356332,143.278669,72282600,2.077317746,146.130722
8/13/2021,146.130722,146.4639475,145.3172495,146.0033062,59375000,0.141049136,148.1104736
8/16/2021,148.1104736,148.1790868,143.5530833,145.581852,103296000,1.354781225,147.1989746
8/17/2021,147.1989746,148.6592917,146.1208751,147.2381714,92229700,-0.615418344,143.4452667
8/18/2021,143.4452667,147.7184387,143.2394423,146.8167621,86326000,-2.550091056,143.7784882
8/19/2021,143.7784882,145.0526018,141.6223038,142.1417478,86960300,0.232298662,145.2388611
8/20/2021,145.2388611,145.5426852,143.856937,144.503797,60549600,1.015710308,146.7285614
8/23/2021,146.7285614,147.1989981,144.9447992,145.3564332,60131800,1.025689892,146.6403503
8/24/2021,146.6403503,147.8556614,146.1797091,146.4737376,48606400,-0.060118534,145.4054718
8/25/2021,145.4054718,147.3264458,144.8566264,146.8265927,58991300,-0.842113741,144.6017761
8/26/2021,144.6017761,146.1503127,144.5723748,145.3956578,48597200,-0.552727259,145.640686
8/27/2021,145.640686,145.7876929,143.9059308,144.5429803,55802400,0.71846276,150.0706635
8/30/2021,150.0706635,150.4333052,145.6504839,146.0327166,90956700,3.041716939,148.8063202
8/31/2021,148.8063202,149.7570039,148.2770659,149.6197926,86453100,-0.842498615,149.4727631
9/1/2021,149.4727631,151.8935743,149.3061504,149.7863975,80313700,0.447859251,150.5900879
9/2/2021,150.5900879,151.6387863,149.3649814,150.8057078,71115500,0.747510654,151.2271729
9/3/2021,151.2271729,151.5506028,150.041263,150.6979184,57808700,0.423059027,153.5695496
9/7/2021,153.5695496,154.1281903,151.3153507,151.8838019,82278300,1.548912583,152.0210266
9/8/2021,152.0210266,153.912584,150.9135255,153.8537813,74420200,-1.008352863,151.0017242
9/9/2021,151.0017242,153.0010913,150.8841039,152.3934433,57305700,-0.670500911,146.0032806
9/10/2021,146.0032806,152.3836293,145.7386535,151.9131927,140893200,-3.310189754,146.5717468
9/13/2021,146.5717468,148.4045014,145.7876757,147.6302407,102404300,0.389351653,145.1702423
9/14/2021,145.1702423,148.0615062,143.9843474,147.3558435,109296300,-0.956190089,146.0621185
9/15/2021,146.0621185,146.4639571,143.4550879,145.6014772,83281300,0.614365731,145.8268738
9/16/2021,145.8268738,146.0032969,144.2881478,145.4838529,68034100,-0.161058017,143.1512451
9/17/2021,143.1512451,145.8562899,142.8572166,145.8562899,129868800,-1.834798068,140.0933838
9/20/2021,140.0933838,141.9555397,138.4566433,140.9362577,123478900,-2.136105296,140.5736084
9/21/2021,140.5736084,141.7203212,139.936559,141.063651,75834000,0.342788929,142.9454193
9/22/2021,142.9454193,143.5138555,140.8382274,141.5732912,76404300,1.687237697,143.9059296
9/23/2021,143.9059296,144.1509509,142.7396256,143.7295064,64838200,0.671941961,143.9941101
9/24/2021,143.9941101,144.5331599,142.6611937,142.7592082,53477900,0.061276517,142.4750061
9/27/2021,142.4750061,143.0532678,140.9558857,142.5730206,74150700,-1.054976487,139.0839081
9/28/2021,139.0839081,141.8673467,138.8682881,140.3972188,108972300,-2.380135376,139.9855652
9/29/2021,139.9855652,141.5732984,139.2014941,139.6327339,74602000,0.648282837,138.6820526
9/30/2021,138.6820526,141.5047027,138.4664327,140.7990402,89056700,-0.931176419,139.8091431
10/1/2021,139.8091431,140.0737702,136.3396482,139.0740792,94639600,0.81271544,136.3690186
10/4/2021,136.3690186,139.3778865,135.5163494,138.9368363,98322000,-2.460586222,138.2997894
10/5/2021,138.2997894,139.4072902,136.5846407,136.7120566,80861100,1.415842758,139.1721344
10/6/2021,139.1721344,139.3191412,135.6144194,136.6925194,83221100,0.630763774,140.4363861
10/7/2021,140.4363861,141.347873,139.8777454,140.2109707,61732700,0.908408651,140.0541687
10/8/2021,140.0541687,141.3086766,139.7209433,141.1616698,58773200,-0.272164086,139.9659576
10/11/2021,139.9659576,141.9261279,138.9858725,139.4367182,64452200,-0.06298353,138.6918488
10/12/2021,138.6918488,140.3972024,138.2312075,140.3775965,73035900,-0.910299124,138.1038055
10/13/2021,138.1038055,138.5840377,136.4278533,138.4272354,78762700,-0.423992627,140.8970642
10/14/2021,140.8970642,141.0146846,138.6918722,139.2799294,69907100,2.022579071,141.9555206
10/15/2021,141.9555206,142.0143233,140.6520057,140.9068374,67940300,0.751226739,143.631485
10/18/2021,143.631485,143.9157031,140.3089968,140.593215,85589200,1.180626402,145.7974548
10/19/2021,145.7974548,146.1992933,143.6314751,144.0823059,76378900,1.508004912,146.2875214
10/20/2021,146.2875214,146.7677685,145.1702248,145.738676,58418800,0.336128315,146.5030975
10/21/2021,146.5030975,146.6599147,144.9251601,145.8464424,61421000,0.147364703,145.7288971
10/22/2021,145.7288971,147.1892147,145.6798898,146.7089825,58883400,-0.52845329,145.6798706
10/25/2021,145.6798706,146.3953286,144.6801795,145.7190674,50720600,-0.033642256,146.3463287
10/26/2021,146.3463287,147.8360475,146.0424898,146.3561242,60893400,0.457481275,145.8856659
10/27/2021,145.8856659,146.7481306,145.5328347,146.3855039,56094900,-0.31477581,149.5316162
10/28/2021,149.5316162,150.1196584,146.7383672,146.8363817,100077900,2.499183381,146.8167725
10/29/2021,146.8167725,146.9539838,143.4942841,144.2881507,124953200,-1.815565042,145.9934692
11/1/2021,145.9934692,146.7187226,144.856567,146.0228706,74588300,-0.560769188,147.0323944
11/2/2021,147.0323944,148.5515295,145.6896674,145.6994779,69122000,0.711624415,148.4731293
11/3/2021,148.4731293,148.943566,146.8363886,147.3950294,54511500,0.979875808,147.9537048
11/4/2021,147.9537048,149.3944167,147.6400703,148.561353,60394600,-0.34984407,148.4836884
11/5/2021,148.4836884,149.386681,147.286238,149.0824135,65463900,0.358209023,147.6592102
11/8/2021,147.6592102,148.7683276,147.384387,148.6112815,55020900,-0.555265133,148.0223541
11/9/2021,148.0223541,148.630889,147.2862175,147.4236291,56787900,0.24593381,145.1857758
11/10/2021,145.1857758,147.3549317,145.1170775,147.2469644,65187100,-1.916317563,145.1367188
11/11/2021,145.1367188,146.6678808,144.9502284,146.2065822,41000000,-0.033789127,147.217514
11/12/2021,147.217514,147.619924,144.7539006,145.6863373,63804000,1.433679434,147.2273407
11/15/2021,147.2273407,149.0725948,146.6678696,147.5904967,59222800,0.006674926,148.2088776
11/16/2021,148.2088776,148.6898257,146.5795578,147.1684733,59256200,0.666681107,150.6528015
11/17/2021,150.6528015,152.1348844,148.1990131,148.2088228,88807000,1.648972714,154.9518585
11/18/2021,154.9518585,155.737074,150.2209613,150.8687651,137827700,2.853619026,157.5823364
11/19/2021,157.5823364,158.04365,153.6366394,154.7359321,117305600,1.69760978,158.0436554
11/22/2021,158.0436554,162.6371415,158.0240209,158.6914443,117467900,0.292747893,158.4264069
11/23/2021,158.4264069,158.8091973,156.1198396,158.141759,96041900,0.242180848,158.94664
11/24/2021,158.94664,159.1429401,156.6891511,157.778634,69463600,0.328375278,153.9114532
11/26/2021,153.9114532,157.4841693,153.4697742,156.6204458,76959800,-3.167847252,157.2780762
11/29/2021,157.2780762,158.2105131,155.8548665,156.4241474,88748200,2.187376478,162.2445374
11/30/2021,162.2445374,162.460472,156.9639784,157.0326917,174048100,3.157758095,161.7243195
12/1/2021,161.7243195,167.1520992,161.4887503,164.3842182,152052500,-0.320638158,160.7330017
12/2/2021,160.7330017,161.164871,154.8831767,155.8058038,136739200,-0.612967643,158.8484802
12/3/2021,158.8484802,161.9108191,156.767672,160.988192,118023100,-1.172454608,162.2641754
12/6/2021,162.2641754,164.7768531,161.2433907,161.2532005,107497000,2.150285093,168.0158539
12/7/2021,168.0158539,168.4084692,165.2283528,165.9546799,120405400,3.544638521,171.8437805
12/8/2021,171.8437805,172.7075192,167.5447367,168.948312,116998900,2.278312759,171.3333588
12/9/2021,171.3333588,173.4828803,170.7051894,171.6768952,108923700,-0.297026608,176.1329651
12/10/2021,176.1329651,176.3096457,171.4609564,171.9713487,115402700,2.801326232,172.4915619
12/13/2021,172.4915619,178.7634462,172.285437,177.7721058,153237000,-2.06741719,171.1075897
12/14/2021,171.1075897,174.454561,169.0267818,172.0105821,139380400,-0.802341954,175.9857483
12/15/2021,175.9857483,176.1820484,169.1249489,171.8731956,131063300,2.850930562,169.0758514
12/16/2021,169.0758514,177.7917137,167.5937685,175.9660943,150185800,-3.926395698,167.9765778
12/17/2021,167.9765778,170.2635109,166.5533831,166.7889373,195432700,-0.650165989,166.6122742
12/20/2021,166.6122742,167.4269339,164.36461,165.169445,107499100,-0.812198705,169.7923889
12/21/2021,169.7923889,169.9984988,165.9939134,168.3888138,91185900,1.908691759,172.3933868
12/22/2021,172.3933868,172.6093215,168.9678923,169.8414405,92135300,1.531869562,173.0215607
12/23/2021,173.0215607,173.5810317,172.0302354,172.5995162,68356600,0.364383947,176.9967041
12/27/2021,176.9967041,177.0850369,173.7969687,173.8165883,74919600,2.297484439,175.9758911
12/28/2021,175.9758911,177.9781909,175.2299448,176.8298197,79144300,-0.576741241,176.06427
12/29/2021,176.06427,177.2911645,174.8471853,176.0151912,62348900,0.050222167,174.9060974
12/30/2021,174.9060974,177.2322998,174.7981301,176.1526266,59773000,-0.657812404,174.2877045
12/31/2021,174.2877045,175.9170087,173.9834221,174.7980817,64062300,-0.353557111,178.6456909
1/3/2022,178.6456909,179.4996199,174.4251848,174.5429619,104487900,2.500455476,176.3783417
1/4/2022,176.3783417,179.5584575,175.8090609,179.25419,99310400,-1.26918776,171.6866913
1/5/2022,171.6866913,176.8396477,171.4118681,176.2900014,94537600,-2.659992347,168.820694
1/6/2022,168.820694,172.0596987,168.4673477,169.5077519,96904000,-1.669318276,168.9875488
1/7/2022,168.9875488,170.9211359,167.8686216,169.6942413,86709100,0.098835548,169.0071869
1/10/2022,169.0071869,169.3114544,165.0614897,165.9546725,106765600,0.011621011,171.8437805
1/11/2022,171.8437805,171.9419231,167.6625288,169.1348024,76138300,1.678386393,172.2854309
1/12/2022,172.2854309,173.9049256,171.5885632,172.8645215,74805200,0.25700691,169.0071869
1/13/2022,169.0071869,173.3552942,168.6145716,172.5308246,84505800,-1.902798165,169.8708954
1/14/2022,169.8708954,170.567763,167.9274839,168.1728628,80440800,0.511048383,166.6613617
1/18/2022,166.6613617,169.350705,166.2785712,168.3397451,90956700,-1.889395876,163.1573181
1/19/2022,163.1573181,167.9176743,162.8726852,166.8576358,94815000,-2.102493069,161.4691162
1/20/2022,161.4691162,166.5435498,161.1452143,163.8934608,91420500,-1.03470805,159.4079437
1/21/2022,159.4079437,163.2554829,159.2999764,161.3807846,122848900,-1.276511901,158.6325378
1/24/2022,158.6325378,159.2999762,151.8404521,157.062122,162294600,-0.486428634,156.8265381
1/25/2022,156.8265381,159.7514499,154.1175608,156.0413227,115798400,-1.138480025,156.7382202
1/26/2022,156.7382202,161.3513403,154.9027909,160.4777921,108275300,-0.056315642,156.2769165
1/27/2022,156.2769165,160.8115138,155.3542894,159.4472077,121954600,-0.294314756,167.1815643
1/28/2022,167.1815643,167.2011988,159.7907526,162.6469668,179935700,6.977772579,171.5493011
1/31/2022,171.5493011,171.7652358,166.3767096,167.0147037,115541600,2.61257085,171.3824158
2/1/2022,171.3824158,171.6081601,169.1249272,170.7935005,86213900,-0.097281292,172.5897217
2/2/2022,172.5897217,172.6289907,170.1261226,171.5198731,84914300,0.704451447,169.70401
2/3/2022,169.70401,172.9822829,168.9384292,171.2548062,89418100,-1.672006677,169.4190369
2/4/2022,169.4190369,171.0995734,167.7385003,168.7212664,82465400,-0.167923636,168.7016449
2/7/2022,168.7016449,170.9521728,168.0038743,169.8809613,77251200,-0.42344236,171.8170166
2/8/2022,171.8170166,172.3280592,168.4756025,168.7704354,74829200,1.846675358,173.2420044
2/9/2022,173.2420044,173.605623,171.8857824,173.0159724,71285000,0.829363599,169.1537018
2/10/2022,169.1537018,172.4557966,168.5935329,171.1388936,90865900,-2.359879538,165.7336731
2/11/2022,165.7336731,170.0971569,165.1440074,169.3600824,98670700,-2.021846788,165.9695282
2/14/2022,165.9695282,166.6574614,163.6895039,164.4855419,86185500,0.142309706,169.8121338
2/15/2022,169.8121338,169.96938,167.3159147,168.0235074,62527400,2.315247644,169.5762787
2/16/2022,169.5762787,170.3526572,167.1193637,168.8883455,61177400,-0.138891784,165.9695282
2/17/2022,165.9695282,168.947308,165.5665905,168.0824691,69589300,-2.126919234,164.4167786
2/18/2022,164.4167786,167.6009313,163.3259075,166.8933534,82772700,-0.935563082,161.4881134
2/22/2022,161.4881134,163.817264,159.355498,162.1367276,91162800,-1.781244704,157.3113861
2/23/2022,157.3113861,163.2865912,156.9968937,162.6871032,90009200,-2.586399213,159.9353638
2/24/2022,159.9353638,160.0434686,149.3804502,149.9504564,141147500,1.668015092,162.0090179
2/25/2022,162.0090179,162.274354,158.0975976,161.0164145,91974200,1.296557638,162.274353
2/28/2022,162.274353,162.5691859,159.6307095,160.249857,95056600,0.163777971,160.3874207
3/1/2022,160.3874207,163.7288343,159.1786226,161.8615698,83474400,-1.162803818,163.6895142
3/2/2022,163.6895142,164.47573,160.141728,161.5569136,79724800,2.05882325,163.3652191
3/3/2022,163.3652191,165.9990403,162.6969453,165.5666208,76678400,-0.198115955,160.3579102
3/4/2022,160.3579102,162.6968978,159.3063584,161.6551683,83737200,-1.840850198,156.5546265
3/7/2022,156.5546265,162.1760492,156.2990977,160.544654,96418800,-2.371746855,154.7266846
3/8/2022,154.7266846,160.0729341,153.1149489,156.0829065,131148300,-1.167606436,160.1417236
3/9/2022,160.1417236,160.5938026,156.6627384,158.6970564,91454900,3.499744777,155.7880707
3/10/2022,155.7880707,157.6258383,153.2918366,157.4391104,105342000,-2.718625012,152.063385
3/11/2022,152.063385,156.5349735,151.837353,156.1909994,96970100,-2.390867062,148.0242615
3/14/2022,148.0242615,151.4639437,147.5132338,148.8399593,108732100,-2.656210458,152.4171906
3/15/2022,152.4171906,152.8889291,147.7883706,148.2993982,92964300,2.967708829,156.8396454
3/16/2022,156.8396454,157.2425831,151.7980653,154.343426,102300200,2.901545959,157.8518677
3/17/2022,157.8518677,158.2253235,154.913407,155.8765134,75615400,0.64538675,161.1539764
3/18/2022,161.1539764,161.6453595,157.0067024,157.743777,123511700,2.091903513,162.5298767
3/21/2022,162.5298767,163.4831611,160.2007107,160.6920937,95811400,0.853779906,165.910553
3/22/2022,165.910553,166.5002035,162.0679346,162.6575851,81532000,2.080033738,167.2765961
3/23/2022,167.2765961,169.6647101,164.7607027,165.0948545,98062700,0.823361182,171.0701141
3/24/2022,171.0701141,171.1389,167.2766361,168.1119784,90131400,2.26781161,171.7088928
3/25/2022,171.7088928,172.2592394,169.7728424,170.8833729,80546200,0.373401684,172.5737152
3/28/2022,172.5737152,172.7014646,169.0357516,169.20282,90371900,0.503656144,175.875824
3/29/2022,175.875824,175.9249503,173.3009667,173.6449408,100589400,1.913448268,174.7063141
3/30/2022,174.7063141,176.5145999,173.6547473,175.4728704,92633200,-0.664963416,171.6007843
3/31/2022,171.6007843,174.9618425,171.3943968,174.7751145,103049300,-1.777571579,171.305954
4/1/2022,171.305954,171.8661378,168.9768032,171.0307807,78751300,-0.171811757,175.3647919
4/4/2022,175.3647919,175.4139332,171.4337273,171.5614917,76468400,2.369350158,172.0430145
4/5/2022,172.0430145,175.2271818,171.4140449,174.440966,73401800,-1.894209954,168.8687134
4/6/2022,168.8687134,170.6376955,167.1980139,169.3895783,89058800,-1.845062501,169.1733246
4/7/2022,169.1733246,170.3723002,166.9227972,168.2102182,77594700,0.180383447,167.1586761
4/8/2022,167.1586761,168.8195532,166.284015,168.8195532,76575500,-1.190878315,162.8934784
4/11/2022,162.8934784,166.1169499,162.6477869,165.8024726,72246700,-2.551586225,164.7705536
4/12/2022,164.7705536,166.9424581,163.7681281,165.12435,79265200,1.152332932,167.4633331
4/13/2022,167.4633331,168.0923028,163.8959025,164.5052126,70618900,1.634260177,162.4414063
4/14/2022,162.4414063,168.3183585,162.1957147,167.6795515,75329400,-2.998821764,162.225235
4/18/2022,162.225235,163.7288662,160.7510856,161.0950448,69023900,-0.133076455,164.5150299
4/19/2022,164.5150299,164.9278048,161.085186,162.1760569,67723800,1.411491204,164.3479614
4/20/2022,164.3479614,165.9695344,163.237446,165.8515923,67929800,-0.101552108,163.5519104
4/21/2022,163.5519104,168.5738451,163.0507052,165.9990031,87227800,-0.484369273,159.0017242
4/22/2022,159.0017242,164.9769441,158.7167287,163.5912552,84882400,-2.782105171,160.0729675
4/25/2022,160.0729675,160.3579631,155.7291426,158.3432894,96046400,0.67373061,154.0977173
4/26/2022,154.0977173,159.5422345,154.0190942,159.4537892,95623200,-3.732829057,153.8716736
4/27/2022,153.8716736,157.0361662,152.7021797,153.2230445,88063200,-0.146688546,160.8198547
4/28/2022,160.8198547,161.6846938,156.1910195,156.5055119,130216800,4.515568714,154.933075
4/29/2022,154.933075,163.3357284,154.5399745,159.0508674,131747600,-3.660480725,155.2377167
5/2/2022,155.2377167,155.5030527,150.628542,154.0092592,123055300,0.196627946,156.7315216
5/3/2022,156.7315216,157.9403346,153.6259924,155.424441,88966500,0.962269327,163.158844
5/4/2022,163.158844,163.610908,156.5153351,156.9182728,108256500,4.100848586,154.0682373
5/5/2022,154.0682373,161.2522547,152.2795959,161.0262227,130525300,-5.571629749,154.7965546
5/6/2022,154.7965546,156.9224519,151.7454974,153.5466036,116124600,0.472723823,149.6589661
5/9/2022,149.6589661,153.3694419,149.0979742,152.4836439,131577900,-3.318929491,152.070282
5/10/2022,152.070282,154.2650811,150.5152284,153.0643437,115366700,1.611207121,144.1867828
5/11/2022,144.1867828,152.9954604,143.5076755,151.0762537,142689800,-5.184115557,140.3089752
5/12/2022,140.3089752,143.891499,136.608351,140.5156659,182602000,-2.689433484,144.7871094
5/13/2022,144.7871094,145.7614825,140.85027,142.3068964,113990900,3.19162345,143.2419128
5/16/2022,143.2419128,145.1906594,141.9033867,143.2517646,86643800,-1.067219685,146.8834991
5/17/2022,146.8834991,147.4051292,144.363909,146.5094946,78336300,2.542263107,138.5964508
5/18/2022,138.5964508,145.0331772,137.6909644,144.5312355,109742900,-5.6419192,135.1812439
5/19/2022,135.1812439,139.4231864,134.4430864,137.6712939,136095600,-2.464137349,135.4174347
5/20/2022,135.4174347,138.478328,130.5160737,136.8937495,137426100,0.174721573,140.850296
5/23/2022,140.850296,140.9979215,135.4765027,135.6142915,117726300,4.011936381,138.1437073
5/24/2022,138.1437073,139.7282859,135.1615524,138.5865987,104132700,-1.921606714,138.3011627
5/25/2022,138.3011627,139.5510983,136.1555776,136.2441529,92482700,0.113979455,141.5097656
5/26/2022,141.5097656,142.060921,134.9746094,135.220662,90601500,2.320011518,147.2772064
5/27/2022,147.2772064,147.3165682,142.9663612,143.0943133,90978500,4.07564861,146.4898224
5/31/2022,146.4898224,148.2810919,144.5214023,146.7162015,103718400,-0.534627219,146.3618622
6/1/2022,146.3618622,149.344017,145.3481122,147.5330594,74286600,-0.087350918,148.8224487
6/2/2022,148.8224487,148.8814989,144.5411278,145.4958131,72348100,1.681166467,143.0844727
6/3/2022,143.0844727,145.6335733,142.1790011,144.5804612,88570300,-3.855585043,143.8324432
6/6/2022,143.8324432,146.2240813,142.6120175,144.7083895,71598400,0.522747554,146.3618622
6/7/2022,146.3618622,146.6472764,141.8246539,142.0707064,67808200,1.758587206,145.6237183
6/8/2022,145.6237183,147.5035479,145.1316133,146.2339237,53950200,-0.504328047,140.3877411
6/9/2022,140.3877411,145.6138948,140.2794774,144.7576367,69473000,-3.595552452,134.9647369
6/10/2022,134.9647369,138.5374094,134.895835,138.0649928,91437900,-3.862875852,129.7976379
6/13/2022,129.7976379,133.0652078,129.3645831,130.7719964,122207100,-3.828480769,130.6637268
6/14/2022,130.6637268,131.775889,129.4039391,131.0278948,84784300,0.667260885,133.2915649
6/15/2022,133.2915649,135.1714098,130.0732088,132.169566,91533000,2.011145862,128.0063324
6/16/2022,128.0063324,130.2995432,127.0024341,129.9944405,108123900,-3.965166548,129.482666
6/17/2022,129.482666,130.9786694,127.7602985,128.0162027,134520300,1.153328582,133.7246094
6/21/2022,133.7246094,134.8958217,131.2148859,131.3132979,81000500,3.27607045,133.2128448
6/22/2022,133.2128448,135.5847798,131.7955799,132.6616746,73409200,-0.382700334,136.0867462
6/23/2022,136.0867462,136.4016857,133.4884319,134.6596445,72433800,2.157375567,139.4231873
6/24/2022,139.4231873,139.6692397,137.563031,137.6909681,89116800,2.451701678,139.4231873
6/27/2022,139.4231873,141.2242933,138.74408,140.446759,70207900,0,135.2698517
6/28/2022,135.2698517,141.1554244,135.1517513,139.8857999,67083400,-2.978941776,137.031601
6/29/2022,137.031601,138.4488662,134.5120249,135.2895595,66242400,1.302396096,134.561203
6/30/2022,134.561203,136.1851436,131.6577863,135.0828331,98964500,-1.802794342,136.7362976
7/1/2022,136.7362976,136.8445613,133.5179415,133.8919311,71051600,1.616435166,139.3247375
7/5/2022,139.3247375,139.373951,134.7678413,135.594589,73353800,1.893015963,140.6632996
7/6/2022,140.6632996,141.8443486,138.8523567,139.1180976,74064300,0.96074971,144.0391083
7/7/2022,144.0391083,144.2359472,141.017577,141.0274137,66253700,2.399921462,144.7182159
7/8/2022,144.7182159,145.2201726,142.7104344,142.9663235,64547800,0.4714745,142.5825195
7/11/2022,142.5825195,144.3245757,141.5097341,143.3698907,63141600,-1.475761981,143.5568542
7/12/2022,143.5568542,146.1059542,142.7596466,143.4584273,77588800,0.683347945,143.1927185
7/13/2022,143.1927185,144.1375517,139.8759206,140.7321935,71185600,-0.253652634,146.1256561
7/14/2022,146.1256561,146.5980727,140.9880789,141.8049749,78140700,2.048244948,147.7988129
7/15/2022,147.7988129,148.4779202,145.859918,147.4149716,76259900,1.145012301,144.7477722
7/18/2022,144.7477722,149.1767172,144.3836043,148.3598211,81420900,-2.064320132,148.6157227
7/19/2022,148.6157227,148.8420868,144.590307,145.5843538,82982400,2.672200325,150.6235046
7/20/2022,150.6235046,151.2927753,147.9956655,148.7338231,64823400,1.350988944,152.8970337
7/21/2022,152.8970337,153.1135611,149.5408739,152.0604492,65086600,1.509411866,151.6569366
7/22/2022,151.6569366,153.8123593,150.987681,152.9364128,66675400,-0.811066779,150.5348969
7/25/2022,150.5348969,152.5918919,149.875478,151.5781569,53623900,-0.739853923,149.2062378
7/26/2022,149.2062378,150.672701,148.4188668,149.855805,55138700,-0.882625282,154.3143005
7/27/2022,154.3143005,154.8457824,149.7574178,150.1707843,78620700,3.423491417,154.8654633
7/28/2022,154.8654633,155.1508776,151.9718832,154.5012953,81378700,0.357168919,159.943985
7/29/2022,159.943985,161.0463106,156.9815179,158.6940489,101786900,3.279312005,158.9597321
8/1/2022,158.9597321,161.0068904,158.3495267,158.4676271,67829400,-0.61537352,157.4834595
8/2/2022,157.4834595,159.8455728,157.1094698,157.5720498,59907000,-0.928708525,163.5068054
8/3/2022,163.5068054,163.9595336,158.211751,158.3003263,82507500,3.824748305,163.191864
8/4/2022,163.191864,164.5500787,161.8336494,163.388703,55474100,-0.192616696,162.9651947
8/5/2022,162.9651947,163.4579833,160.6490823,160.8560601,56697000,-0.138897434,162.4921265
8/8/2022,162.4921265,165.3897262,161.8317915,163.9704924,60276900,-0.290287897,162.5413971
8/9/2022,162.5413971,163.4284256,160.8954849,161.6543836,63135500,0.030321857,166.7990875
8/10/2022,166.7990875,166.8976362,164.4928255,165.2615745,70170500,2.619449879,166.0598907
8/11/2022,166.0598907,168.5238335,165.7642146,167.607239,57149200,-0.44316596,169.6178436
8/12/2022,169.6178436,169.6868262,166.9567731,167.3707288,68039400,2.142572095,170.6920776
8/15/2022,170.6920776,170.88919,168.8786196,169.0461659,54091700,0.633326062,170.5344086
8/16/2022,170.5344086,171.2046088,169.1841727,170.2880143,56377100,-0.092370466,172.0324707
8/17/2022,172.0324707,173.6093849,170.0810324,170.2781448,79542000,0.878451537,171.6382599
8/18/2022,171.6382599,172.3774428,170.6231166,171.244035,62290100,-0.229149075,169.0461884
8/19/2022,169.0461884,171.2341707,168.8392105,170.5344044,70346300,-1.510194484,165.1531982
8/22/2022,165.1531982,167.4101637,164.7293922,167.2426173,69026800,-2.30291505,164.8180542
8/23/2022,164.8180542,166.2767191,164.2464177,164.6702236,54147100,-0.202929187,165.1137238
8/24/2022,165.1137238,165.6853603,163.8521863,164.906761,53841500,0.179391485,167.5776672
8/25/2022,167.5776672,167.6860813,165.921905,166.3456959,51218200,1.492270555,161.2601166
8/26/2022,161.2601166,168.5829621,161.2009844,168.1098893,78961000,-3.769923978,159.0524292
8/29/2022,159.0524292,160.5504955,157.5149314,158.8257356,73314000,-1.369022561,156.6180573
8/30/2022,156.6180573,160.2154076,155.4452181,159.7916166,77906200,-1.530546852,154.9524536
8/31/2022,154.9524536,158.2639937,154.8736056,157.9978837,87991100,-1.063481227,155.6817627
9/1/2022,155.6817627,156.1351197,152.4392057,154.3807937,74229900,0.470666366,153.5627747
9/2/2022,153.5627747,158.0471537,152.7348935,157.4459511,76957800,-1.36110229,152.301239
9/6/2022,152.301239,154.8243142,151.4733578,154.2132611,73714800,-0.821511364,153.7106323
9/7/2022,153.7106323,154.4103837,151.3945198,152.5870749,87449600,0.925398454,152.2322693
9/8/2022,152.2322693,154.1048601,150.4779279,152.409666,84923800,-0.961783199,155.1002655
9/9/2022,155.1002655,155.5437872,152.5180583,153.227675,68028800,1.883960759,161.072876
9/12/2022,161.072876,161.8909069,157.0024523,157.2882631,104956000,3.850806093,151.6212158
9/13/2022,151.6212158,158.2245811,151.1579933,157.5938122,122656600,-5.867940272,153.0699615
9/14/2022,153.0699615,154.8341528,151.3944837,152.5574573,87965400,0.955503305,150.1723633
9/15/2022,150.1723633,153.0009795,149.1966517,152.4194776,90481100,-1.892989478,148.5264893
9/16/2022,148.5264893,149.1671235,146.2300924,149.0291433,162278800,-1.095989959,152.2519531
9/19/2022,152.2519531,152.3308011,146.9495583,147.1565211,81474200,2.508282452,154.6370544
9/20/2022,154.6370544,155.8000433,150.8721574,151.1875343,107689800,1.566548914,151.5029297
9/21/2022,151.5029297,156.4505315,151.3846652,155.0707144,101696800,-2.026761805,150.5370636
9/22/2022,150.5370636,152.2421079,148.7334556,150.1822552,86652500,-0.637523044,148.2603607
9/23/2022,148.2603607,149.2853694,146.4173363,149.009409,96029900,-1.512386934,148.595459
9/26/2022,148.595459,151.5521902,147.4817521,147.5014678,93339400,0.226020134,149.5712128
9/27/2022,149.5712128,152.4885283,147.7873202,150.5370894,84442700,0.656651146,147.6788788
9/28/2022,147.6788788,148.4673435,142.750993,145.510612,146691400,-1.265172589,140.4250183
9/29/2022,140.4250183,144.6038705,138.6509766,143.9928176,128138200,-4.911914644,136.2067566
9/30/2022,136.2067566,141.0360936,136.0096442,139.242336,124925300,-3.003924635,140.395462
10/3/2022,140.395462,141.0065301,135.7041202,136.2166245,114311700,3.075255258,143.9928131
10/4/2022,143.9928131,144.1110775,142.1793399,142.9382384,87830100,2.562298683,144.2884674
10/5/2022,144.2884674,145.2543437,140.947362,141.9920862,79471000,0.205325732,143.3324738
10/6/2022,143.3324738,145.4120421,143.125511,143.7069979,68402200,-0.662557216,138.0694885
10/7/2022,138.0694885,141.0360851,137.4387198,140.4841493,85925600,-3.671872181,138.3947144
10/10/2022,138.3947144,139.8435137,136.571406,138.3947144,74899000,0.235552281,136.9755249
10/11/2022,136.9755249,139.3113533,136.2264916,137.8822542,77033700,-1.025465069,136.3447113
10/12/2022,136.3447113,138.3355809,136.1673147,137.1233255,70433700,-0.460530156,140.9276886
